Location,Longitude,Latitude
USA PETROLEUM STATION #155,-81.30979203,28.52052370806586
ORLANDOS AMERICAN COLLISION,-81.29698631,28.58605255740624
SECOND HARVEST FOOD BANK,-81.42733749,28.57643391318436
K MART,-80.12432805,26.529302074711946
WORLD OF CARS OF THE PALM BEACHES,-80.11008502,26.713833316379862
PPG IND,-80.08426853,26.496141122891967
GLADE & GROVE SUPPLY CO INC,-80.67103118,26.66922804371897
SOUTH FLORIDA AUTO SERVICE INC,-80.12444702,26.451949278158885
WELLINGTON AUTO BODY,-80.22661339,26.634771988605763
TEXACO #240211367,-80.23769179,25.94083592
COMP AIR SERVICE CO,-80.25861371,25.811949113019605
NEW KROME CLEANERS,-80.47778649,25.47393316182167
FLOWERS BAKING CO OF MIAMI,-80.20144703,25.93719914617494
NORCROSS INDUSTRIES INC,-81.08361397,26.700004875654916
NORCROSS INDUSTRIES INC,-81.08361397,26.700004875654916
GENERAL ELECTRIC CO,-80.06928142,26.626763406291946
BP OIL CO #24735,-80.08210257,26.705804898591666
BP OIL CO #24577,-80.08821868,26.628235989979355
BP OIL CO #01373,-80.11400152,26.571312308299596
CUMBERLAND FARMS #0964,-80.15037259,26.618143707951425
BP OIL CO #02438,-80.07532648,26.62785482295238
MARATHON,-80.06675081,26.45820580938469
OLD SLIP MARINE,-80.051947,26.773616026826247
COST LESS CLEANERS,-80.14621608,26.61576745760669
BELLSOUTH WPBHFLMA E8509,-80.05233589,26.71033823365797
PALM BEACH GARDENS MEDICAL CENTER,-80.07278034,26.80167158939429
LAMBDA NOVATRONICS INC,-80.09388798,26.46860967150099
WATSON B DUNCAN MIDDLE SCHOOL,-80.11560052,26.84801612787859
WHITE DOVE FRENCH CLEANERS,-80.16186369,26.455404250564136
WORTHMORE AUTO BODY,-80.05839806,26.673980279653065
CANDY APPLE CUSTOM,-80.08686259,26.373752119916727
LAKE PARK AUTO MACHINE INC,-80.09472479,26.785838251830434
FINISH LINE AUTO,-80.09571449,26.936619511187075
ALOHA CLEANERS INC,-80.06770858,26.465471033575735
ROBINETTE CO,-81.40888026,28.54318629409716
STAR ENTERPRISE,-81.62039474,28.748477588268106
DRY CLEANERS & LAUNDRY SUPPLY,-81.41306834,28.58055946964746
SHELL OIL COMPANY,-81.22474248,28.59803583951977
ICE COLD AIR OF EAST ORLANDO,-81.36058355,28.55285810311562
ORLANDO GEAR & SALVAGE,-81.09835292,28.54953866460654
COMPETITIVE AUTO & TRUCK SERVICE,-81.45760691,28.639392566320613
DAWSON RESEARCH CONSULTING CORP,-81.39742414,28.442317936770653
RICHIES ECONOMY CARS INC,-81.36565578,28.60787200559338
TEXACO #240251370,-81.39005578,28.582780331582047
AMOCO SERVICE STATION #2156,-80.2059267,25.95141870496245
AFFORDABLE AUTO SALVAGE,-80.11317102,26.616975708639966
PETES AUTOMOTIVE,-80.12000258,26.786421584829725
POMA CORP,-80.11690819,26.78174395
CLASSIC CLEANERS,-80.10611368,26.350004807830544
G & D AUTO REPAIR,-80.07047362,26.624919684636954
U & M E TRANSFER INC,-80.06666923,26.73889379555988
PORT ST JOE MARINA,-85.30910884,29.81467863011699
HERTZ EQUIPMENT RENTAL,-80.09636405,26.782663333922134
SUN ART PAINTING CORP,-80.08975474,26.77140033147849
BIX & MARTINO FURN REF,-80.09416924,26.78583825118891
CORAL GABLES SR HIGH SCHOOL,-80.26296879,25.73367650893397
PRECISION CASTINGS INC,-80.08472478,26.36806036825198
EXXON CO USA #46701,-80.0932839,26.461107615140694
EXXON CO USA #45042,-80.05555812,26.801949367936125
BARGAIN DRY CLEANERS,-80.11252952,26.57150344699608
EXXON CO USA #44096,-80.09444702,26.785838251324943
EXXON CO USA #45458,-80.07890257,26.70570489819408
CHEVRON INC,-80.11214188,26.652001356537262
ALL FLORIDA TOWING,-80.08889146,26.78583825193187
A 1 PAINT,-80.05898967,26.621686850272656
FOREST PARK ELEMENTARY SCHOOL,-80.07076475,26.516925517226827
FOREST HILL ELEMENTARY SCHOOL,-80.13000827,26.646091021577533
KAY PROP PROFESSIONALS INC DBA SELLERS SVS OF SAFETY HARBOR,-82.69815112,27.987349905695364
GATOR OFFICE FURNITURE,-81.59889201,30.291394623454575
HOBOS OIL SERVICES INC,-82.38384721,28.54576974253038
BRIGHT LIGHT XPRESS INC,-81.92896701,28.011608985237462
USPS INTERNATIONAL JACKSONVILLE P & DC ANNEX,-81.66139204,30.477505776435972
PRO AUTO BODY & PAINT INC,-81.5477675,30.28614467838974
NORTH FLORIDA WELDING SUPPLY,-82.65137962,30.211684019939238
BULLSEYE GUN & PAWN,-81.59824696,30.31418512842943
SUNCOAST BEVERAGE SALES LTD,-81.85107283,26.62216536710345
ITALIAN SEAWAYS INTERNATIONAL,-80.3402804,25.864726902057946
RADIANCE OF THE SEAS IMO #9195195,-80.17471071,25.77871180005208
AMOCO SERVICE STATION #2176,-80.2831026,25.859304679943094
DAVIS ENTERPRISES,-80.37055819,25.883338017354042
AMOCO SERVICE STATION #7052,-80.35460262,25.59880461203051
AMOCO SERVICE STATION #920,-80.2715026,25.77120465751931
NATIONAL FISHERIES INC,-80.19444702,25.750004653474086
WILLIAM LEHMAN BUICK INC,-80.1989748,25.797115776397817
EXCEL EXPRESS INC,-80.33259776,25.83312281103213
REX ENGINEERING,-80.33736134,25.650433070639064
LAGUNA PLAZA CLEANERS,-80.36990263,25.76970465556287
BLOCKBUSTER VIDEO,-80.2541137,25.749726875148813
CAPELETTI BROS INC,-80.29445372,25.92231461201865
KEYES,-80.19547399,25.76767407538248
BELLSOUTH MIAMFLPT,-80.32593973,25.881798435053028
KINLOCH PARK MIDDLE SCHOOL,-80.26642463,25.774140880648805
BIRD RD DRY CLEANERS,-80.32380261,25.73390464698565
ADEMARIES DRY CLEANERS,-80.2878026,25.75400465249132
STAINLESS MARINE,-80.2319192,25.900499774993726
SUNSET TEXACO STAR ENTERPRISE,-80.34837412,25.701390832508288
HOLOGRAPHIC IMAGES INC,-80.14291156,25.792976665794686
IN PRESS MARKETING CORPORATION,-80.32694706,25.867226903288312
PENSKE AUTO CENTER,-80.38621974,25.62834439778201
PENSKE AUTO CENTER,-80.42279825,25.687444440013913
PALM BEACH COUNTY N AREA ALT SCHOOL,-80.05619387,26.780763222944426
CENTER PHARMACY,-81.94212261,26.636502508083307
COLLIER COUNTY ANIMAL CONTROL,-81.76945133,26.233340577577664
DENNIS PHARMACY,-81.79578152,24.54932187183223
UNITED AGRI PRODUCTS,-81.49060307,29.718400601797615
FLORIDA DEP DSCP D227 #509502213,-80.10041721,26.807359118454336
HMS WAREHOUSING CORPORATION,-80.14962496,26.008553331843547
BARRYS CLEANERS,-81.42201593,28.579112052744005
GATETRONICS,-80.75529642,28.36524112782999
MURRAY SERVICES INC,-81.63280313,30.330905742478443
JACKIES BODY SHOP INC,-82.12551551,27.020858265457715
CELEBRITY CENTURY IMO #9072446,-80.17777702,25.778634022669927
RECON ONE,-81.33262735,28.686168886173554
MONACO COACH CORP LEESBURG,-81.92385953,28.81076665111424
WALTZ INC,-86.56167351,30.722223548637793
FPL ATLANTIC SUBSTATION,-80.12250257,26.368338145871856
POMPANO SUBSTATION,-80.15205044,26.242610668961973
FPL MIAMI SHORES SUBSTATION,-80.12639145,25.881115799448164
FPL NORTON SUBSTATION,-80.05805811,26.654449329949344
LKQ GREENLEAF CRESTVIEW,-86.5448867,30.750531972109176
BARNES FERTILIZER INC,-81.51385558,29.717135211687776
"TECHNICAL AUTOMOTIVE & PERFORMANCE, INC",-80.30307568,27.30534771066564
FOAMEX L P,-80.2604296,25.89438269
STANDARD MFG,-81.395828,28.53933587696258
EVANS AUTO REFINISHING,-80.21403573,27.159294453927433
GEORGES BODY SHOP,-80.37000266,27.20000501626373
EXPOSITION MOTORCARS,-80.37166933,27.200005015921487
DAN CASEY PAINTING CONTRACTORS,-80.08528035,26.944727180238644
MARTIN COUNTY NEWS,-80.26789863,27.172565261604685
SATURN OF STUART,-80.22664287,27.167423706196118
STUART JET CENTER LTD,-80.22009098,27.174730374355065
LUKAS TRANSMISSION,-80.38444711,27.20000501571009
SEMICONDUCTOR TECHNOLOGY INC,-80.37389155,27.200005015488227
COMMERCIAL JET INC,-80.24555815,25.80889355688469
SEARS #1225,-81.34421791,28.55394607599272
GOODYEAR,-81.28526964,28.537696990242722
ROBS AUTO BODY,-81.395988,28.528158373944297
CHICKASAW TRAIL SUBDIVISION,-81.27778075,28.56800810880056
INTERNATIONAL CUSTOM INTERIORS,-81.26858824,28.457397526722293
FLORIDA CENTER CLEANERS,-81.45657183,28.483491667294263
JAMMAL & ASSOC INC,-81.37077244,28.606344227219125
ORANGE COUNTY FLEET MGMT,-81.43286921,28.499497005357924
ROC SALES INC ORLANDO WAREHOUSE,-81.41190579,28.587288665417628
STELLAR CONCEPTS & DESIGN,-80.23028038,26.286671455793176
W W GRAINGER,-81.38967895,28.68393585627249
MADISON COUNTY CORRECTIONAL INSTITUTION,-83.42114074,30.443027523474104
EXCELLENT PERFORMANCE INC.,-80.1099008,26.77750005432355
DISCOUNT PAINT,-80.08833589,26.36028258901277
ARA AUTOMOTIVE,-80.11333591,26.62806043338078
TRADER PUBLISHING,-80.11139146,26.60806042819627
CUSTOM CONTRACT FURNITURE,-80.07750256,26.440282609637432
AAA ROADWAY COMPLETE AUTO,-80.20212979,26.33155827
EXOSCOPE DESIGN & FABRICATION INC,-81.30016071,28.801700359591102
WALGREENS #5174,-80.05160444,26.58481336943497
TIMBER ENERGY,-84.81814653,30.335432958524322
FAIR POINT COMMUNICATIONS,-84.98091069,30.433017975782636
JIMMIES FIRESTONE,-83.36224939,30.403323794016867
MADISON COUNTY HOUSEHOLD HAZ WST COLLEC,-83.61171933,30.458435966103462
A T & T,-83.41973816,30.470030835295958
ITT INDUSTRIES INC - SUPERFUND ALT SITE,-83.40530907,30.472179141449505
BAYSHORE CAR WASH,-82.57571662,27.439955386186643
CIRCLE K STORE #7071,-82.56494218,27.545018662587022
CIRCLE K STORE #0075,-82.55445142,27.47306703391395
CIRCLE K #7464,-82.48551396,27.44655544584589
CIRCLE K STORE #7493,-82.52137647,27.446953473165223
WARREN AUTO & TRUCK,-80.31583595,25.758337987249153
BAD BOYS II TRANSPORTATION,-80.20627058,25.78566266272387
BAD BOYS II GRENNWICH STUDIOS,-80.16666924,25.89611580295178
ALICO SUBSTATION,-81.82924471,26.49536972
J & J DESIGN,-81.61535638,30.25561303125379
SUNCOAST V - TWIN,-82.2448401,27.051324882119584
A1A USED AUTO PARTS,-81.73955022,24.562834875912067
HARBOUR TOWNE MARINA,-80.13055812,26.05778251121316
PURE WATER DEVELOPMENT LLC,-80.31666928,25.795282440689217
BOAS AUTOMOTIVE INC,-81.78004126,24.55997517996516
FLORIDA DEP STATE FUNDED H009-124,-81.89005136,28.046462467664316
BELCHER TOWING CO MARINE WAYS,-80.31500261,25.79333799554815
PTM INTERNATIONAL INC,-80.31000261,25.83972689641035
SOUTH FLORIDA COGENERATION ASSOC,-80.19778036,25.82639356
BELLSOUTH MIAMFLPB M6123,-80.28333594,25.822782447973324
ROLLINS LEASING CORP 346A,-80.12139145,25.864449129249486
PRESTO DRY CLEANERS,-80.35889151,25.746671316309993
ALLISON MFG CO,-80.30833595,25.918060249612296
SAFETY KLEEN CORPORATION,-80.19861369,25.823338006107097
SMITHKLINE BIO SCIENCE LABORATORIES,-80.29115536,25.91834831
AMERICAN GRAPHICS PLATEMAKING CORP,-80.17639146,25.957782485209922
W J N  INC,-80.24356843,25.90763658224013
BELLSOUTH MIAMFLNM M6307,-80.17139146,25.892226913061442
BUDGET TRANSMISSION,-81.68463554,28.817071436412046
"PALATKA, CITY OF - WWTP",-81.64188083,29.63423841102208
ADVANCED SERVICES GROUP,-81.6705587,30.169450147908535
MIAMI AIRCRAFT SUPPORT INC,-80.28639149,25.80556022186905
MR TRANSMISSION,-81.74910416,30.152256836590965
GULFSTREAM INTERNATIONAL AIRLINES,-80.27805816,25.808060222012312
SEAN SPECIALTIES,-80.23269173,25.903081692910977
S & S AUTO REPAIR CORP,-80.26222482,25.868338015644014
ROYAL CARIBBEAN CRUISES LTD 5,-80.17055813,25.770837992847184
WARNER BROTHERS PUBLICATIONS INC,-80.27833594,25.917226917088687
LAUDERHILL CITY OF,-80.20055814,26.14806031079308
BUSY BEE DRYCLEANERS,-82.40852298,28.033077062945978
GALVEZ YACHTS USA INC,-80.12889145,26.058338067036615
CLASSIC ANTIQUES,-81.6112781,30.29495623492308
FURNITURE FIXER,-81.63316063,30.271236728087505
OLD TOWN TROLLEY TOURS,-81.80484191,24.560354318999245
SWEATMANS PAINT & BODY,-87.25733376,30.508415867816108
M & J CONSTRUCTION,-82.75410528,28.13903055230691
DADE COUNTY JOHNSON W ELEMENTARY,-80.29681966,25.843513592522804
KRUSE RUTH OWEN EDUCATION CTR,-80.37305818,25.69806019241394
DADE COUNTY WLRN CHANNEL 17,-80.19111369,25.789171330403036
DADE COUNTY NEST LAB ELEMENTARY,-80.27269324,25.719099866485756
DRY CLEANER,-80.15410257,25.889204690029878
UNIVERSAL WATER IND INC,-80.28900261,25.91910469460221
CROWN VICTORIA BODY SHOP INC,-80.2564506,25.823988671825926
CONTINENTAL GRAPHICS INC,-80.31530261,25.731304646601085
IPP INC,-80.29486661,25.90126169066934
GREAT AUTO SERVICE,-80.20870742,25.856560235771408
PRIETOS AUTO SERVICE,-80.20696608,25.78117574471393
INTERNATIONAL DRY CLEANERS,-80.30400261,25.84740468
WESTSIDE AUTO REPAIR LLC,-80.3173915,25.851310232323254
ZIEBART,-80.3359697,25.646289846471287
WALGREENS #3678,-80.17000257,25.925282476368103
ARCHITECTURAL INTERIORS OF MIAMI,-80.19420258,25.84260468
COOPER AUTOMOTIVE PARTS CO,-80.48000265,25.467226798231692
SMYTHS CLASSIC PAINT BODY,-80.24229426,25.86055190318303
SOUTH FLORIDA TURF EQUIP,-80.47882165,25.466493575681888
CENTRAL HYUNDAI,-80.24786859,25.809319667723702
CENTRAL HYUNDAI,-80.24786859,25.809319667723702
MAG WHOLESALE CORPORATION,-80.2859296,25.842627675631807
BRAD & LEE BOATWORKS INC,-80.23820301,25.911013415950034
AVENTURA CLEANERS,-80.14309146,25.960718597336975
SOUTH VOLKSWAGEN,-80.35174509,25.60276145
CAPE OPTICAL INC,-81.94407141,26.572933575678924
DE FUNIAK SPRINGS CITY AIRPORT,-86.14870076,30.733579369378752
CARROLL OIL CO - BULK PLANT,-81.862625,26.623705561773388
LEISURE BAY INDUSTRIES INC,-81.41960415,28.608836643207813
WALGREENS #2163,-82.82509832,27.967045453600015
WEST COAST AUTO BODY,-82.14403848,27.017144848178276
AMERICAN AIRLINES INC,-81.30807075,28.43093701916345
PARHAMS BODY SHOP & AUTO SERVICE,-82.61884679,29.836171932443317
CUSTOM MARINE CONCEPTS INC,-80.11639145,26.262504785767664
MULLINAX COLLISION REPAIR CENTER,-80.27250261,26.259727004024136
WALGREENS #1392,-80.14250257,25.926115810376672
DADE COUNTY CHAPMAN W A ELEMENTARY,-80.41740194,25.514808672906405
DADE COUNTY SPRINGVIEW ELEMENTARY,-80.30250447,25.833064117163723
DADE COUNTY FLORIDA CITY ELEMENTARY,-80.48635671,25.452311182925804
DADE COUNTY HOOVER OLIVER ELEMENTARY,-80.43687223,25.681482548539776
DADE COUNTY MIAMI SPRINGS ELEMENTARY,-80.28457916,25.82306533734422
DADE COUNTY HIBISCUS ELEMENTARY,-80.20236775,25.946458231241643
CONTINENTAL FILM LABS,-80.15950257,25.91381025143732
TEXACO 24-220 AVIATION SALES,-80.2785616,25.795490663360937
BATACO INDUSTRIES INC,-80.21401658,25.841056676592537
AMERICAS HEALTH CHOICE,-80.19330453,27.12468697288952
DORAL GOLF WAREHOUSE,-80.32758039,25.80458969320425
NATIONAL GUARD ARMORY PENSACOLA,-87.18901918,30.520704233804683
NATIONAL GUARD ARMORY WEST PALM BEACH,-80.07240445,26.688053838482265
ADVANCED ROOFING,-80.16895211,26.15463265
WALGREENS - FUJIFILMTRAINING CENTER,-81.41547523,28.45607196681537
WALGREENS - FUJIFILMTRAINING CENTER,-82.79679084,27.93411355699145
GOLDEN GIN & WAREHOUSE INC,-87.15031397,30.956504249203636
LOWES HOME IMPROVEMENT CENTER,-82.66692316,30.216838464598343
KARLE ENVIRO ORGANIC RECYCLING,-81.85270014,26.65024623530951
MACS AUTO PARTS,-81.34089188,28.67246702123847
QUALITY PAINT & BODY,-87.04317201,30.64347526701537
CORAL SERVICES OF MIAMI CLEANER,-80.28806341,25.807894750119775
SHELL OIL CO,-80.30313061,25.74852565161869
KIKO MOTORS INC,-80.25731568,25.811615779729603
ALLIED TIRE SALES INC #14,-81.45799147,28.54434651552183
FLORIDA DMA NATIONAL GUARD ARMORY,-81.35946799,28.510819204292446
BP #99850,-80.1556644,25.926327199787696
DANIELS PUBLISHING CO INC,-81.39543275,28.51303503692333
WINTER GARDEN OP CENTER,-81.57707528,28.566010879090168
GOLDENROD AUTO BODY INC,-81.29004464,28.60808311816437
FOUNTAIN AUTO MALL,-81.40254189,28.43873862980894
GARRETTS AUTOMOTIVE,-85.69820394,30.19012320429068
SHELL OIL CO,-82.69945297,27.806931445314643
AAMCO TRANSMISSION,-81.02831542,29.22811383029144
WALGREENS #4289,-82.59985666,28.49179133517279
DYNO NOBEL FLORIDA INC OCALA,-82.05888783,29.29472426359392
LIGHTHOUSE POINT U-GAS,-80.09435495,26.29489484955513
LIGHTHOUSE POINT U-GAS,-80.09435495,26.29489484955513
TEXACO #240210369,-80.20260259,26.12850474959197
TECACO #240210692,-80.30123317,26.110623437705733
TEXACO #240210611,-80.09529156,26.231457777854402
PRINTING SERVICES INC,-80.24930559,25.810525668360313
HOME DEPOT,-80.16924377,25.944389564836804
SEARS,-80.20139147,25.783337995421576
SEARS,-80.20139147,25.783337995421576
COORDINATED CARIBBEAN TRANSPORT INC,-80.2835683,25.704679779025152
HOME DEPOT #210,-80.40130408,25.684525716900122
EL PILAR BODY SHOP,-80.25505159,25.765839656591268
SIR SPEEDY PRINTING CENTER,-80.1872248,25.78333799546063
CIGARETTE RACING TEAMS INC,-80.13828954,25.949781760965237
UNITED WAY OF DADE COUNTY,-80.19090258,25.767904658505252
RAM AIRCRAFT SERVICES INC,-80.33800262,25.894404687612752
TROPICAL MARINE CONSTRUCTION INC,-81.84774733,26.62705964689338
GERMAN CARS OF SARASOTA INC,-82.52858919,27.351542338523206
PALMETTO TRUCK & PARTS SALES INC,-80.33889151,25.867504681007397
VALVOLINE INSTANT OIL CHANGE,-82.15577683,29.17196600978306
FISHERMANS POINT #6,-81.10534726,24.706571035549498
WALGREENS #3493,-80.20927894,25.862599015055235
BEE LINE USED AUTO PARTS,-81.38197522,28.437183074253554
MARTECH INC,-80.19508195,27.144524256222507
ALL PRO PRINTING,-82.53238871,28.017601250358595
MOONEYS CUTOM WOODWORKS INC,-81.45769754,30.644005848288955
CROWN CABINETRY,-87.09693032,30.385813679774138
METRO CLEANERS,-81.47885586,28.55040626674594
HARMON PUBLISHING,-81.41124537,28.60672428165154
SEARS,-81.39660853,28.446887048596526
WESTERN WASTE IND INC,-81.28652797,28.56252477384118
MARTIN MARIETTA CORP,-81.45509177,28.461498301164287
AMERICAN SKIER BOAT CORP,-81.54942916,28.56285115620075
YODER FREY AUCTION,-81.47864441,28.302839067637294
VICTORS COLLISION INC,-81.39156411,28.32452749124847
MILTS CAR CARE CENTER,-81.27825296,28.245627474789536
FLORIDA AIR CENTER,-81.44435959,28.28974109282858
DRY CLEANER,-80.2497741,26.030029279158025
BROWARD POWER TRAN CO INC,-80.15880785,26.192568044614784
CASUAL CLEANERS,-80.19013078,26.010969220809883
UNI CHEM CORP OF FLORIDA,-80.1408359,26.11694919308595
TECHNOVATE INC,-80.11889145,26.233338111133587
EVERGLADES DIESEL INJECTION SER,-80.14293729,26.082872128108857
60 MINUTE CLEANERS,-80.10444701,26.330004802770056
NATIONSRENT - RECYCLE SYSTEM,-80.13534634,26.089757324671954
GARY FRONRATH VOLKSWAGEN INC,-80.1358359,26.11722697081452
FABRIC CARE CLEANERS,-80.20708539,26.017796083786678
TIRES PLUS LLC #6079,-80.20139148,26.244171445634013
VIKING CLEANERS,-80.37541546,25.57162313309412
FPL IMPERIAL SUBSTATION,-81.8055397,26.37814581
IONA SUBSTATION,-81.94381805,26.486588470109382
NEPTUNE TECH SERVICES INC,-81.51596327,30.28202737298151
FPL SHERMAN SUBSTATION,-80.67750276,27.33389393127387
LEE COUNTY ELECTRIC COOPERATIVE INDUSTRIAL,-81.94480919,26.63760573009434
FLEET GARD OF FORT MYERS LLC,-81.87500392,26.57917349472724
FLORIDA POWER CORP - DELAND SUBSTATION,-81.32533106,29.03323488633567
FLORIDA POWER CORP - ORANGE CITY SUBSTATION,-81.32413633,28.977344317655824
XTREME CONCEPTS CUSTOM PAINT & GRAPHICS,-80.07877104,26.702348424957076
FLORIDA POWER CORP - DOUGLAS AVE SUBSTATION,-81.38973134,28.67155271428118
TAVS AUTO,-80.15014062,25.916683308415028
THE STRIP JOINT,-87.00863099,30.40038660280595
THE STRIP JOINT,-87.00863099,30.40038660280595
THE ANDERSONS INC,-81.851239,26.618798366404036
SAIGON MARKET,-81.6436698,30.287616842789536
RIDGE TRACTOR SUPPLY & SERVICE,-81.52752724,27.83448409080723
MDTA NE BUS FACILITY,-80.19340577,25.943214925243122
ASIL SCREEN PRINTING,-80.33516929,25.823893558915902
BUILDERS SQUARE #1462,-80.29440261,25.866104681719335
BUSINESS CARDS OF HIALEAH,-80.31000261,25.81861577977302
CARLS AUTO SERVICE,-80.47606865,25.470989577287963
FRANKLIN TRADE GRAPHICS,-80.25642646,25.822480809858753
TONYS LAUNDRY & DRY CLEANERS,-80.31340261,25.855104678154454
KAM GRAPHICS INC,-80.33663362,25.89686768793318
MARION EDWARDS AUTO PAINT SUPPLY,-80.24819704,25.810282445832506
SCHOTTEL OF AMERICA,-80.33321448,25.824631697697022
REGUEIRO ANDREY INC,-80.2737188,25.84092734
CRONY BODY WORKS INC,-80.20785283,25.795949109684557
ALVAREZ CAR CARE CENTER CORP,-80.26366324,25.782726882953693
GUPTILL AIRCRAFT ENGINES,-80.33354961,25.650501625884583
ART & DESIGN PRODUCTIONS,-80.35018662,25.86500168
A & W AUTO BODY SHOP,-80.24068957,25.90493374778174
S K HAIR STUDIO INC,-80.20851,26.008057413738268
FASHION CLEANERS INC,-80.14194701,26.06583806882049
ASSOCIATES IN DIAGNOSTIC IMAGING,-80.24889149,26.029449167860026
HESS CORPORATION #09216,-80.20444704,26.229726997389452
SAWGRASS AUTOBODY,-80.19598662,26.249211585787194
S & K INTERNATIONAL INC,-80.13187032,26.167916010997114
KENS AUTOMOTIVE REPAIR CENTER INC,-80.23901574,26.092692796023844
KENS AUTOMOTIVE REPAIR CENTER INC,-80.23901574,26.092692796023844
BEST 1 HOUR CLEANERS,-80.25295538,26.24374644464183
MERI CLEANERS INC,-80.15583591,26.233338110772976
FINE LINE AUTO,-80.17666925,26.200004768403634
BAY AREA INDUSTRIAL COATINGS INC,-82.39233208,28.00306691697865
SUPERIOR AUTOMOTIVE,-87.2597582,30.393057092538843
HI TECH CLEANERS,-82.39331867,27.050357239389403
NORFOLK NAVAL SHIPYARD,-81.4008364,30.390005762947837
FIELDS BMW WINTER PARK,-81.38557164,28.608787894016476
R & D SURF INC,-80.71792058,28.304575003058982
COOPER RADIATOR SERVICE,-85.66803202,30.176343090831157
AMERICAN BRONZE FOUNDARY,-81.26144508,28.76081632225416
CROWN HONDA,-82.68475122,27.84241473203773
MARAKIS PROPERTY,-82.54477316,28.886468986876398
FLORIDA STATE UNIVERSITY RESEARCH FOUNDATION INC,-84.31828717,30.485787257454128
GRAPHIC IMPRESSION,-80.25993665,25.729550036114304
JEAN & FRANKS CLEANERS,-80.19235199,25.830776118939877
AVIATION BRAKE,-80.31550561,25.80508966541188
MASTER AUTO INC,-80.23055814,25.770004658307638
BELLSOUTH MIAMFLBC M2138,-80.32391928,25.801949109059723
REINALDO PAINT & BODY,-80.31444706,25.84369911930772
DECOLORES,-80.33761373,25.79361577345972
CAPITAL MOTORS CORP,-80.21833592,25.796421332162865
HIALEAH HOSPITAL,-80.26928038,25.845004676651193
BE WISE PUBLICATIONS,-80.15966657,25.914699696822865
AMOCO OIL CO #6143,-80.21010258,25.867104682857075
M & M AUTO REPAIR,-81.43954745,28.259074696225113
ECONO AUTO PAINTING OF FLORIDA INC,-81.40320419,28.30979687660861
SUNOCO SERVICE STATION,-81.58411139,28.33315248853836
MOBIL OIL CORP SS #NJL,-81.47898913,28.336221936195003
ALL TRANSMISSION WORLD,-81.34083145,28.275648453122994
STAR ENTERPRISE,-81.28660296,28.24570525248106
BOBS OSCEOLA 66 SERVICE INC,-81.40167055,28.304697820076367
JIM COFFEY AUTO MACHINE,-80.05732331,26.59233184299399
PCA BOCA INC,-80.22055815,26.350004805797386
GNB TECHNOLOGIES,-80.26258927,25.89695966198505
RICH INTERNATIONAL AIRWAYS,-80.28389149,25.784226882724866
GSX TANK MANAGEMENT INC,-80.20733259,26.10651374442608
TRI COUNTY TRUCK & EQUIPMENT,-80.15037657,26.244591948062364
INTERNATIONAL CORP,-80.19686381,26.189173848523243
LIGHTHOUSE AUTO REPAIR,-80.09701734,26.273398594195896
CRICKET CLEANERS,-80.25000261,26.287804789381344
BELLSOUTH PMBHFLM E8440,-80.20475259,26.195560322304797
OCEAN COLONY CONDOMINIUM,-80.07500255,26.33056035966685
EAST COAST ASPHALT,-80.16620258,26.15930475854239
L & N SERVICES,-80.26500261,26.120921413372912
WHOLESALE ART & FRAME,-80.15208605,26.253034671026104
LAWSON MANUFACTURING INC,-81.43712682,28.29878620734591
ATLAS PEN & PENCIL,-80.1660893,26.03753422866891
CARNIVAL CRUISE LINE,-82.4436196,27.949564930548124
BOCA RATON ORTHOPEDIC GROUP,-80.10016126,26.36274742289111
FREEDOM SCREENING CORP,-81.8747577,26.57733171700559
VALVOLINE INSTANT OIL CHANGE,-82.05182163,29.058293736330132
"SERMATECH CASTINS, INC",-80.320513,25.816598140239464
BEACH HONDA,-80.1571609,25.925821365606065
MARNEES CLEANERS,-80.18639146,25.77194910402688
PRECISION PAINT & BODY,-80.31664361,25.728554645834734
ALL FLORIDA COLLISION INC,-80.30939547,25.728611118527496
HYPERION INC,-80.42188342,25.64011498
GROUND SUPPORT ENGINEERING INC,-80.32500262,25.819449113645366
SOUTHEAST WORLDWIDE MANUFACTURERS,-80.31862261,25.84204167483299
MAXWELL CLEANERS,-80.18666924,25.779449105950977
LEND LEASE FAC,-80.30500261,25.834449117849886
MCNEIL FRAME AXLE & SPRING INC,-80.23608592,25.844421343692403
BROOKS TROPICALS,-80.49157166,25.52728059068533
AGRO AIR,-80.29473647,25.79023032825248
EXXON CO USA #45702,-80.47096165,25.477011578335485
EXXON CO USA #45076,-80.14694701,25.90000469276188
AUTOMOTIVE PARTS IND,-80.25495259,25.815354669482147
RJR ENTERPRISES INC,-80.1656053,26.053235536975837
BROWARD COUNTY RECORDS CENTER,-80.14570257,26.116004747730106
LAYTONS GARAGE & AUTO STORAGE,-80.1447961,26.110942273953217
GROWERS FORD TRACTOR CO,-80.22896751,26.088500683666354
AUTO PAINTING USA FT LAUDERDALE,-80.19333592,26.163338091869946
CHRIS' AUTO BODY,-80.20810967,26.016316860407617
WOLF CAMERA,-80.2550656,26.117868745956617
STATION BRIGHT,-80.25017321,26.070822678432936
NILSSONS TRANSMISSIONS & AUTO REP,-81.85475939,26.693955440600995
CALOOSA MECHANICAL CONTRACTORS,-81.95000311,26.635004840931092
GOLNICK ADVERTISING INC,-80.10807053,26.167809844914036
